name,price,category,product_url,image_urls
The Rhimona Diamond Ring Ships Faster,,rings,https://www.pcjeweller.com/the-rhimona-diamond-ring-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR00462-6_751__2087097465.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00462-6_751__2087097465.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00462-1__1303007125__1949244744.jpg
The Wardika Diamond Ring Ships Faster,,rings,https://www.pcjeweller.com/the-wardika-diamond-ring-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR02660-2__1294026095__233494409.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR02660-2__1294026095__233494409.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR02660-5__393408434__147181180.jpg
The Canaan Diamond Ladies Ring Ships Faster,,rings,https://www.pcjeweller.com/the-canaan-diamond-ladies-ring-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR00056-6_350_746.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/thumb/l/LR00056-6_350_746.jpg
The Sheryll Diamond Silver Ladies Ring Ships Faster,,rings,https://www.pcjeweller.com/the-sheryll-diamond-silver-ladies-ring-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR02945_775.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/thumb/l/LR02945_775.jpg
The Merie Diamond Ring 14 KT,,rings,https://www.pcjeweller.com/the-merie-diamond-ring-14-kt.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR00461-1__1107084480__191253069.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00461-1__1107084480__191253069.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00461-6_313__1018827031.jpg
The Yamla Diamond Ring Ships Faster,,rings,https://www.pcjeweller.com/the-yamla-diamond-ring-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR00063-3__2109994415__887961917.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00063-3__2109994415__887961917.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00063-3__2109994415__1604384595.jpg
The Olanama Diamond & Gemstone Ring Ships Faster,,rings,https://www.pcjeweller.com/the-olanama-diamond-gemstone-ring-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR01302R-1__1385803386__129061714.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR01302R-1__1385803386__129061714.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR01302R-3__884517792__1644650427.jpg
The Peyton Diamond Ladies Ring ships faster,,rings,https://www.pcjeweller.com/the-pyton-diamond-ring-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR00062-1__433658459__29401734.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00062-1__433658459__29401734.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00062-4__520897753__1757241721.jpg
The Despinia Diamond Ring SHIP FASTER,,rings,https://www.pcjeweller.com/the-despinia-diamond-ring-ship-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR00023-1__959768453__375458277.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00023-1__959768453__375458277.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00023-1__959768453__1447520945.jpg
The Rapheala Diamond & Gemstone Ring,,rings,https://www.pcjeweller.com/the-rapheala-diamond-gemstone-ring-46773.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR01032R-6_896.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR01032R-6_896.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR01032R-1__1389349321.jpg
Bracelet and Bangles,,rings,https://www.pcjeweller.com/jewellery/diamond-bracelet-and-bangles.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/c/CU00024-1_564_186.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/b/BR00309H_172.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/b/BR00309B_181.jpg
The Orlando Diamond Silver Ladies Ring Ships Faster,,rings,https://www.pcjeweller.com/the-orlando-diamond-silver-ladies-ring-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR03050_637_582.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/thumb/l/LR03050_637_582.jpg
The Hilah Diamond Silver Ladies Ring Ships Faster,,rings,https://www.pcjeweller.com/the-hilah-diamond-silver-ladies-ring-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR00719_379.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/thumb/l/LR00719_379.jpg
The Axel Silver Ladies Ring Ships Faster,,rings,https://www.pcjeweller.com/the-axel-silver-ladies-ring-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR00863_358.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/thumb/l/LR00863_358.jpg
The Loda Diamond Silver Ladies Ring Ships Faster,,rings,https://www.pcjeweller.com/the-loda-diamond-silver-ladies-ring-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR00103-6_682.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/thumb/l/LR00103-6_682.jpg
The Cesar Silver Ladies Ring Ships Faster,,rings,https://www.pcjeweller.com/the-cesar-silver-ladies-ring-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR00260-6_657.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/thumb/l/LR00260-6_657.jpg
The Modena Diamond Silver Ladies Ring Ships Faster,,rings,https://www.pcjeweller.com/the-modena-diamond-silver-ladies-ring-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR00108_253.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/thumb/l/LR00108_253.jpg
The Armani Silver Ladies Ring Ships Faster,,rings,https://www.pcjeweller.com/the-armani-silver-ladies-ring-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR00333-6_606.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/thumb/l/LR00333-6_606.jpg
The Cole Silver Ladies Ring Ships Faster,,rings,https://www.pcjeweller.com/the-cole-silver-ladies-ring-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR00636_234.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/thumb/l/LR00636_234.jpg
The Violetta Diamond Silver Ladies Ring Ships Faster,,rings,https://www.pcjeweller.com/the-violetta-diamond-silver-ladies-ring-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR00397_617.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/thumb/l/LR00397_617.jpg
The Drake Silver Ladies Ring Ships Faster,,rings,https://www.pcjeweller.com/the-drake-silver-ladies-ring-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/s/SLLR00030-6_951_191.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/thumb/s/SLLR00030-6_951_191.jpg
The Carleigh Diamond Silver Ladies Ring Ships Faster,,rings,https://www.pcjeweller.com/the-carleigh-diamond-silver-ladies-ring-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR00122_767.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/thumb/l/LR00122_767.jpg
The Lyndia Diamond Silver Ladies Ring Ships Faster,,rings,https://www.pcjeweller.com/the-lyndia-diamond-silver-ladies-ring-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR02691_107.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/thumb/l/LR02691_107.jpg
Bracelet and Bangles,,rings,https://www.pcjeweller.com/jewellery/diamond-bracelet-and-bangles.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/c/CU00024-1_564_186.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/b/BR00309H_172.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/b/BR00309B_181.jpg
The Drake Silver Ladies Ring Ships Faster,,rings,https://www.pcjeweller.com/the-drake-silver-ladies-ring-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/s/SLLR00030-6_951_191.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/thumb/s/SLLR00030-6_951_191.jpg
Bracelet and Bangles,,rings,https://www.pcjeweller.com/jewellery/diamond-bracelet-and-bangles.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/c/CU00024-1_564_186.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/b/BR00309H_172.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/b/BR00309B_181.jpg
The Coniere Diamond & Gemstone Ring,,rings,https://www.pcjeweller.com/the-coniere-diamond-gemstone-ring-46742.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR00560R-6_346.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00560R-6_346.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00560R-1__723911606.jpg
The Kinnat Diamond & Gemstone Ring,,rings,https://www.pcjeweller.com/the-kinnat-diamond-gemstone-ring-46763.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR00937R-6_806.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00937R-6_806.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00937R-1__930815007.jpg
The Navjeta Diamond & Gemstone Ring,,rings,https://www.pcjeweller.com/the-navjeta-diamond-gemstone-ring-46740.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR00552R-6_768.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00552R-6_768.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00552R-1__1344704022.jpg
The Tanisca Diamond & Gemstone Ring,,rings,https://www.pcjeweller.com/the-tanisca-diamond-gemstone-ring-46741.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR00558R-6_635.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00558R-6_635.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00558R-1__1463600290.jpg
The Rooney Diamond & Gemstone Ring,,rings,https://www.pcjeweller.com/the-rooney-diamond-gemstone-ring-46765.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR01000R-6_872.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR01000R-6_872.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR01000R-1__1152298113.jpg
