name,price,category,product_url,image_urls
The Yashika Diamond Ladies Ring Ships Faster,,rings,https://www.pcjeweller.com/the-yashika-diamond-ladies-ring-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR02617A-6__521528016.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR02617A-6__521528016.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR02617A-1__1290776573.jpg
Bracelet and Bangles,,necklaces,https://www.pcjeweller.com/jewellery/diamond-bracelet-and-bangles.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/c/CU00024-1_564_186.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/b/BR00309H_172.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/b/BR00309B_181.jpg
The Millie Diamond Necklace Sets,,necklaces,https://www.pcjeweller.com/the-millie-diamond-necklace-sets.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/d/DS00045P-5_581.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/d/DS00045P-5_581.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/d/DS00045P-1__1178019134.jpg
The Mabel Diamond Necklace Ships Faster,,necklaces,https://www.pcjeweller.com/the-mabel-diamond-necklace-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/d/DS00666P-1_958_378.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/thumb/d/DS00666P-1_958_378.jpg
Bracelet and Bangles,,necklaces,https://www.pcjeweller.com/jewellery/diamond-bracelet-and-bangles.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/c/CU00024-1_564_186.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/b/BR00309H_172.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/b/BR00309B_181.jpg
The Carrie Diamond Necklace Ships Faster,,necklaces,https://www.pcjeweller.com/the-carrie-diamond-necklace-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/d/DS00623PA_196_511.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/thumb/d/DS00623PA_196_511.jpg
Bracelet and Bangles,,bracelets,https://www.pcjeweller.com/jewellery/diamond-bracelet-and-bangles.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/c/CU00024-1_564_186.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/b/BR00309H_172.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/b/BR00309B_181.jpg
The Sevyn Diamond Bracelet Ships Faster,,bracelets,https://www.pcjeweller.com/the-sevyn-diamond-bracelet-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/b/BR00309F_852.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/thumb/b/BR00309F_852.jpg
The Sloan Diamond Bracelet Ships Faster,,bracelets,https://www.pcjeweller.com/the-sloan-diamond-bracelet-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/b/BR00309B_181.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/thumb/b/BR00309B_181.jpg
The Elizabeth Diamond Bracelet Ships Faster,,bracelets,https://www.pcjeweller.com/the-elizabeth-diamond-bracelet-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/b/BR00310B_30_446.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/thumb/b/BR00310B_30_446.jpg
The Finley Diamond Bracelet Ships Faster,,bracelets,https://www.pcjeweller.com/the-finley-diamond-bracelet-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/b/BR00438-6_630_307.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/thumb/b/BR00438-6_630_307.jpg
The Tinsley Diamond Bracelet Ships Faster,,bracelets,https://www.pcjeweller.com/the-tinsley-diamond-bracelet-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/b/BR00309H_172.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/thumb/b/BR00309H_172.jpg
The Romina Diamond Bracelet Ships Faster,,bracelets,https://www.pcjeweller.com/the-romina-diamond-bracelet-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/b/BR00309A_329.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/thumb/b/BR00309A_329.jpg
Bracelet and Bangles,,bracelets,https://www.pcjeweller.com/jewellery/diamond-bracelet-and-bangles.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/c/CU00024-1_564_186.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/b/BR00309H_172.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/b/BR00309B_181.jpg
The Freida Diamond and Gemstone Pendant Ships Faster,,pendants,https://www.pcjeweller.com/the-freida-diamond-and-gemstone-pendant-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/p/PS00005PG-5_956-(2)__1047978224.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/p/PS00005PG-5_956-(2)__1047978224.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/p/PS00005PG-1__368333204__1359724249.jpg
The Golden Camera Diamond Pendant Ships Faster,,pendants,https://www.pcjeweller.com/the-golden-camera-diamond-studded-pendant-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/p/PTCHRM00002-5__691011758.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/p/PTCHRM00002-5__691011758.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/p/PTCHRM00002-1__304777952.jpg
The Frida Diamond & Gemstone Pendant,,pendants,https://www.pcjeweller.com/the-frida-diamond-gemstone-pendant-46831.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/p/PS00005PG-5_956.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/p/PS00005PG-5_956.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/p/PS00005PG-1__368333204.jpg
The Vineeta Diamond Pendant Ships Faster,,pendants,https://www.pcjeweller.com/the-viineeta-diamond-pendant-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/p/PS00936P-5_923.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/p/PS00936P-5_923.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/p/PS00936P-1__433035879.jpg
Bracelet and Bangles,,pendants,https://www.pcjeweller.com/jewellery/diamond-bracelet-and-bangles.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/c/CU00024-1_564_186.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/b/BR00309H_172.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/b/BR00309B_181.jpg
The Ishbel Diamond & Gemstone Pendant,,pendants,https://www.pcjeweller.com/the-ishbel-diamond-gemstone-pendant-46944.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/p/PS00138PG-5_970.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/p/PS00138PG-5_970.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/p/PS00138PG-1__1613130043.jpg
Bracelet and Bangles,,pendants,https://www.pcjeweller.com/jewellery/diamond-bracelet-and-bangles.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/c/CU00024-1_564_186.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/b/BR00309H_172.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/b/BR00309B_181.jpg
The Alphabet P Gold Pendant,,pendants,https://www.pcjeweller.com/the-alphabet-p-gold-pendant-46556.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/p/PT00416F-5_20.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/p/PT00416F-5_20.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/p/PT00416F-1__52675728.jpg
The Carolyn Gold & Gemstone Chain Ships Faster,,chains,https://www.pcjeweller.com/the-carolyn-gold-gemstone-chain-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/g/GCH072910001_416_100.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/thumb/g/GCH072910001_416_100.jpg
The Callie Gold Chain Ships Faster,,chains,https://www.pcjeweller.com/the-callie-gold-chain-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/g/GCH020213994_747_477.JPG; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/thumb/g/GCH020213994_747_477.JPG
The Brinley Gold Chain Ships Faster,,chains,https://www.pcjeweller.com/the-brinley-gold-chain-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/g/GCH01500462-1_656_401.JPG; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/g/GCH01500462-1_656_401.JPG; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/g/GCH01500462-1_656__1272395617.JPG
The Bellamy Gold Chain Ships Faster,,chains,https://www.pcjeweller.com/the-bellamy-gold-chain-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/g/GCH002510388_814_615.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/thumb/g/GCH002510388_814_615.jpg
The Bexley Gold Chain Ships Faster,,chains,https://www.pcjeweller.com/the-bexley-gold-chain-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/g/GCH00254562_211_362.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/thumb/g/GCH00254562_211_362.jpg
The Carly Gold Chain Ships Faster,,chains,https://www.pcjeweller.com/the-carly-gold-chain-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/g/GCH058410764_845_122.JPG; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/thumb/g/GCH058410764_845_122.JPG
Bracelet and Bangles,,chains,https://www.pcjeweller.com/jewellery/diamond-bracelet-and-bangles.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/c/CU00024-1_564_186.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/b/BR00309H_172.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/b/BR00309B_181.jpg
The Cadence Gold Chain Ships Faster,,chains,https://www.pcjeweller.com/the-cadence-gold-chain-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/g/GCH020212614_262_515.JPG; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/thumb/g/GCH020212614_262_515.JPG
The Carmen Gold & Gemstone Chain Ships Faster,,chains,https://www.pcjeweller.com/the-carmen-gold-gemstone-chain-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/g/GCH05844105_309_487.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/thumb/g/GCH05844105_309_487.jpg
The Camilla Gold Chain Ships Faster,,chains,https://www.pcjeweller.com/the-camilla-gold-chain-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/g/GCH020214636-1_546_211.JPG; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/g/GCH020214636-1_546_211.JPG; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/g/GCH020214636-1_546__1117228194.JPG
The Camila Gold Chain Ships Faster,,chains,https://www.pcjeweller.com/the-camila-gold-chain-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/g/GCH020214634-1_29_881.JPG; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/g/GCH020214634-1_29_881.JPG; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/g/GCH020214634-1_29__1079156531.JPG
The Capri Gold Chain Ships Faster,,chains,https://www.pcjeweller.com/the-capri-gold-chain-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/g/GCH027012278_284_839.JPG; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/thumb/g/GCH027012278_284_839.JPG
The Carter Gold & Gemstone Chain Ships Faster,,chains,https://www.pcjeweller.com/the-carter-gold-gemstone-chain-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/g/GCH072910003_579_656.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/thumb/g/GCH072910003_579_656.jpg
Bracelet and Bangles,,chains,https://www.pcjeweller.com/jewellery/diamond-bracelet-and-bangles.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/c/CU00024-1_564_186.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/b/BR00309H_172.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/b/BR00309B_181.jpg
Bracelet and Bangles,,mens,https://www.pcjeweller.com/jewellery/diamond-bracelet-and-bangles.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/c/CU00024-1_564_186.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/b/BR00309H_172.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/b/BR00309B_181.jpg
